Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
The North End,36.89386560000001,-75.98623529999998,Virginia Beach Oceanfront 73rd Street,36.898798621255466,-75.98772896245218,Beach
The North End,36.89386560000001,-75.98623529999998,63rd Street at the Oceanfront,36.88846709380669,-75.98694105930913,Beach
The North End,36.89386560000001,-75.98623529999998,Ocean Front Ave,36.88847292278541,-75.98839782636442,Trail
The North End,36.89386560000001,-75.98623529999998,Cape Henry Hiking Trail,36.88917764598412,-75.99220122013513,Trail
The North End,36.89386560000001,-75.98623529999998,74th Street at the Oceanfront,36.90012078183549,-75.99040205329757,Beach
Oceana,36.8420929,-76.0129864,Rick's Cafe,36.842607555035386,-76.01839966550152,Diner
Oceana,36.8420929,-76.0129864,Wawa,36.843069,-76.021703,Convenience Store
Oceana,36.8420929,-76.0129864,7-Eleven,36.8430456,-76.0201665,Convenience Store
Oceana,36.8420929,-76.0129864,First Colonial and Virginia Beach Blvd,36.84333,-76.02085,Bus Stop
Oceana,36.8420929,-76.0129864,First Colonial & Laskin Rd,36.84302954518417,-76.02116821052611,Moving Target
Oceana,36.8420929,-76.0129864,Crest Foodservice Equipment Co,36.848032,-76.017653,Business Service
Oceana,36.8420929,-76.0129864,Creative Catering and Party,36.83969497680664,-76.02127838134766,Food
Ocean Park,36.9093141,-76.10132309999999,The Beach,36.910222045995425,-76.10116849631775,Beach
Ocean Park,36.9093141,-76.10132309999999,Barbeque by Froggies,36.90830325780846,-76.09915771438733,BBQ Joint
Ocean Park,36.9093141,-76.10132309999999,Bucketheads Beach Grill,36.907630568874026,-76.09921855422327,Beach Bar
Ocean Park,36.9093141,-76.10132309999999,7-Eleven,36.9078268529038,-76.1079923808583,Convenience Store
Ocean Park,36.9093141,-76.10132309999999,Don Julio's,36.908425,-76.099176,Mexican Restaurant
Ocean Park,36.9093141,-76.10132309999999,Floatopia - Chick's Beach,36.909165862751934,-76.09803077509946,Surf Spot
Ocean Park,36.9093141,-76.10132309999999,Hair Of The Dog,36.907681,-76.098187,Breakfast Spot
Ocean Park,36.9093141,-76.10132309999999,Sushi Coast,36.907473,-76.096607,Sushi Restaurant
Ocean Park,36.9093141,-76.10132309999999,The American Brew,36.907528,-76.09657,Coffee Shop
Ocean Park,36.9093141,-76.10132309999999,Va Beach Oceanfront,36.90774352670137,-76.09631462639017,Beach
Ocean Park,36.9093141,-76.10132309999999,Crab Creek Kayak Launch,36.907203,-76.095804,Harbor / Marina
Ocean Park,36.9093141,-76.10132309999999,brock environmental center,36.90460979216194,-76.09893131977628,Nature Preserve
Ocean Park,36.9093141,-76.10132309999999,Pleasure House Point Natural Area,36.90514127269643,-76.10522363953899,Trail
Ocean Park,36.9093141,-76.10132309999999,Lesner Bridge Boat Launch,36.90736425672114,-76.09456447238644,Beach
Ocean Park,36.9093141,-76.10132309999999,Reich Design Associates PLC,36.9083,-76.10979,Business Service
Ocean Park,36.9093141,-76.10132309999999,Turtle lake,36.911338847671274,-76.10978280591394,Scenic Lookout
Pembroke Manor,36.8520923,-76.13604629999998,Chef's Table,36.851836999999996,-76.135823,American Restaurant
Pembroke Manor,36.8520923,-76.13604629999998,Kanpai Sushi,36.84744186228471,-76.13691765411743,Sushi Restaurant
Pembroke Manor,36.8520923,-76.13604629999998,Mediterranean Cuisine,36.854690000000005,-76.134511,Mediterranean Restaurant
Pembroke Manor,36.8520923,-76.13604629999998,REI,36.8466771,-76.135908,Outdoor Supply Store
Pembroke Manor,36.8520923,-76.13604629999998,Jade Villa Chinese Restaurant,36.84670062087988,-76.13718033922237,Chinese Restaurant
Pembroke Manor,36.8520923,-76.13604629999998,The Fresh Market,36.846012857003345,-76.13582368922795,Grocery Store
Pembroke Manor,36.8520923,-76.13604629999998,Target,36.84714134315133,-76.13394336998788,Big Box Store
Pembroke Manor,36.8520923,-76.13604629999998,Anchor Allie's,36.84677492026272,-76.13744648500442,Breakfast Spot
Pembroke Manor,36.8520923,-76.13604629999998,Dunkin',36.8551004,-76.1357109,Donut Shop
Pembroke Manor,36.8520923,-76.13604629999998,Pembroke Pizza,36.85581543910785,-76.13516513853497,Pizza Place
Pembroke Manor,36.8520923,-76.13604629999998,Bath & Body Works,36.84570189139238,-76.13383995252894,Cosmetics Shop
Pembroke Manor,36.8520923,-76.13604629999998,Kohl's,36.8455388,-76.1324953,Department Store
Pembroke Manor,36.8520923,-76.13604629999998,Starbucks,36.847166267009065,-76.13402811171211,Coffee Shop
Pembroke Manor,36.8520923,-76.13604629999998,DSW Designer Shoe Warehouse,36.8451032,-76.1350603,Shoe Store
Pembroke Manor,36.8520923,-76.13604629999998,GameStop,36.84514549438832,-76.13488595633079,Video Game Store
Pembroke Manor,36.8520923,-76.13604629999998,GNC,36.845807,-76.133881,Supplement Shop
Pembroke Manor,36.8520923,-76.13604629999998,The Children's Place,36.84587481971467,-76.13373650597472,Kids Store
Pembroke Manor,36.8520923,-76.13604629999998,Stein Mart,36.84535796478733,-76.13305985927582,Department Store
Pembroke Manor,36.8520923,-76.13604629999998,Journeys,36.845807,-76.133881,Shoe Store
Pembroke Manor,36.8520923,-76.13604629999998,Hot Topic,36.845601950183486,-76.13366053617275,Clothing Store
Pembroke Manor,36.8520923,-76.13604629999998,Nordstrom Rack,36.8450876,-76.1356853,Discount Store
Pembroke Manor,36.8520923,-76.13604629999998,Claire's,36.84567670752885,-76.13371385660918,Accessories Store
Pembroke Manor,36.8520923,-76.13604629999998,Pretzels Plus,36.84582068426816,-76.13380554120641,Snack Place
Pembroke Manor,36.8520923,-76.13604629999998,Lids,36.84513267441545,-76.13384975274596,Accessories Store
Pembroke Manor,36.8520923,-76.13604629999998,Cal'z,36.854690000000005,-76.134511,Pizza Place
Pembroke Manor,36.8520923,-76.13604629999998,Pembroke Mall,36.84562008741618,-76.1339460124275,Shopping Mall
Pembroke Manor,36.8520923,-76.13604629999998,Foot Locker,36.84558952687472,-76.13371203306579,Shoe Store
Pembroke Manor,36.8520923,-76.13604629999998,Jericho Plaza,36.85554543476658,-76.13508979873102,Shopping Plaza
Pembroke Manor,36.8520923,-76.13604629999998,"Sykes, Bourdon, Ahern, & Levy",36.845403799044924,-76.13704893513057,Lawyer
Pembroke Manor,36.8520923,-76.13604629999998,HRT Constitution Bus Stop,36.84697935285231,-76.13009120917893,Bus Stop
Princess Anne,36.7508026,-76.0540776,The Landing,36.74932884510804,-76.05834384617062,Seafood Restaurant
Princess Anne,36.7508026,-76.0540776,Sals Pizza,36.75046725815578,-76.05414738911179,Italian Restaurant
Princess Anne,36.7508026,-76.0540776,Twisted Sisters Sugar Shack!,36.7522779119688,-76.05429451559833,Cupcake Shop
Princess Anne,36.7508026,-76.0540776,Enterprise Rent-A-Car,36.75309190723838,-76.05535130201127,Rental Car Location
Princess Anne,36.7508026,-76.0540776,McDonald's,36.75331634641903,-76.05573537376819,Fast Food Restaurant
Princess Anne,36.7508026,-76.0540776,Virginia Beach Police and Fire Training Gym,36.74870681762695,-76.05675506591797,Gym / Fitness Center
Princess Anne,36.7508026,-76.0540776,Salon Mosaic,36.7495929,-76.059001,Salon / Barbershop
Pungo,36.7234837,-76.0177083,The Bee & The Biscuit,36.72218091383032,-76.01848713269662,New American Restaurant
Pungo,36.7234837,-76.0177083,Pungo Pizza,36.726181954817896,-76.01689812957693,Pizza Place
Pungo,36.7234837,-76.0177083,SUBWAY,36.723538,-76.017963,Sandwich Place
Pungo,36.7234837,-76.0177083,7-Eleven,36.7204208,-76.0195425,Convenience Store
Pungo,36.7234837,-76.0177083,PUNGO RED BARN,36.723345545379516,-76.01815816890617,Gas Station
Pungo,36.7234837,-76.0177083,Sawdust Road,36.722809000000005,-76.01836999999999,Breakfast Spot
Pungo,36.7234837,-76.0177083,Henley's Farm Market,36.723729417386124,-76.01785298430637,Farmers Market
Pungo,36.7234837,-76.0177083,pungo sports bar & grill,36.72068786621094,-76.0181655883789,American Restaurant
Red Mill Commons,36.7601474,-76.0081771,Panera Bread,36.76023,-76.0066,Bakery
Red Mill Commons,36.7601474,-76.0081771,Tida Thai Cuisine,36.75926689701554,-76.00635348538778,Thai Restaurant
Red Mill Commons,36.7601474,-76.0081771,Outback Steakhouse,36.76109764359907,-76.00675709496964,Steakhouse
Red Mill Commons,36.7601474,-76.0081771,Rigoletto Italian Bakery & Cafe,36.757841860211066,-76.00771428312046,Italian Restaurant
Red Mill Commons,36.7601474,-76.0081771,Blue Seafood & Spirits,36.7579146035609,-76.00758847712207,Seafood Restaurant
Red Mill Commons,36.7601474,-76.0081771,Masala Bites,36.760035037810425,-76.00620856106778,Indian Restaurant
Red Mill Commons,36.7601474,-76.0081771,Eddys Cafe,36.757996663270596,-76.00757638607314,Diner
Red Mill Commons,36.7601474,-76.0081771,Chili's Grill & Bar,36.7617469,-76.0085898,Tex-Mex Restaurant
Red Mill Commons,36.7601474,-76.0081771,Red Mill Commons,36.760383891852946,-76.00849058360495,Shopping Mall
Red Mill Commons,36.7601474,-76.0081771,Flip Flops Grill + Chill,36.756456390547704,-76.01036525280762,Caribbean Restaurant
Red Mill Commons,36.7601474,-76.0081771,Señor Fox Mexican Bar & Grill,36.7608954573097,-76.0032052899195,Mexican Restaurant
Red Mill Commons,36.7601474,-76.0081771,La Bella Italia,36.76005329801556,-76.00612154656329,Italian Restaurant
Red Mill Commons,36.7601474,-76.0081771,Cold Stone Creamery,36.76214,-76.01001,Ice Cream Shop
Red Mill Commons,36.7601474,-76.0081771,Bath & Body Works,36.76025229892871,-76.01060081796994,Cosmetics Shop
Red Mill Commons,36.7601474,-76.0081771,Walgreens,36.76068918643529,-76.00601747113615,Pharmacy
Red Mill Commons,36.7601474,-76.0081771,T.J. Maxx,36.7608432,-76.0104128,Department Store
Red Mill Commons,36.7601474,-76.0081771,Buffalo Wild Wings,36.75918684601018,-76.00675733403483,Wings Joint
Red Mill Commons,36.7601474,-76.0081771,Red Robin Gourmet Burgers and Brews,36.76115594,-76.00435352,Restaurant
Red Mill Commons,36.7601474,-76.0081771,Petco,36.75955851939201,-76.00627809505247,Pet Store
Red Mill Commons,36.7601474,-76.0081771,Dollar Tree,36.75986783373519,-76.01011905742213,Discount Store
Red Mill Commons,36.7601474,-76.0081771,iNLeT Fitness South,36.757731369900625,-76.00862240437968,Gym
Red Mill Commons,36.7601474,-76.0081771,FireBrew Bar & Grill,36.7627570245555,-76.01375775714723,Gastropub
Red Mill Commons,36.7601474,-76.0081771,Tapped Crafthouse,36.75775,-76.008033,Gastropub
Red Mill Commons,36.7601474,-76.0081771,sweetFrog Premium Frozen Yogurt,36.762361,-76.01497,Frozen Yogurt Shop
Red Mill Commons,36.7601474,-76.0081771,The Home Depot,36.7579691,-76.0111924,Hardware Store
Red Mill Commons,36.7601474,-76.0081771,The Spa At Inlet Fitness,36.75773958683863,-76.00868065843792,Spa
Red Mill Commons,36.7601474,-76.0081771,Target,36.75577227093764,-76.0099682027628,Big Box Store
Red Mill Commons,36.7601474,-76.0081771,Great Clips,36.7601391,-76.006807,Salon / Barbershop
Red Mill Commons,36.7601474,-76.0081771,GameStop,36.760041178281554,-76.01052803637737,Video Game Store
Red Mill Commons,36.7601474,-76.0081771,Schlotzsky's,36.75588520887703,-76.00772572405342,Restaurant
Red Mill Commons,36.7601474,-76.0081771,Sonic Drive-In,36.76140154161398,-76.00773982241662,Fast Food Restaurant
Red Mill Commons,36.7601474,-76.0081771,Primo Pizzeria,36.75368184021325,-76.00971734059614,Italian Restaurant
Red Mill Commons,36.7601474,-76.0081771,Golden Corral,36.75849709410685,-76.0076127237926,Buffet
Red Mill Commons,36.7601474,-76.0081771,GNC,36.761201,-76.01049599999999,Supplement Shop
Red Mill Commons,36.7601474,-76.0081771,Mod Pizza,36.764621,-76.014632,Pizza Place
Red Mill Commons,36.7601474,-76.0081771,Five Guys,36.7622671,-76.0103901,Burger Joint
Red Mill Commons,36.7601474,-76.0081771,First Watch,36.76493486195339,-76.01440643737158,Breakfast Spot
Red Mill Commons,36.7601474,-76.0081771,CVS pharmacy,36.76304479372205,-76.01500239298373,Pharmacy
Red Mill Commons,36.7601474,-76.0081771,Walmart Supercenter,36.7596879,-76.00916862,Big Box Store
Red Mill Commons,36.7601474,-76.0081771,The UPS Store,36.7599108,-76.0061905,Shipping Store
Red Mill Commons,36.7601474,-76.0081771,Chipotle Mexican Grill,36.7593093,-76.0072725,Mexican Restaurant
Red Mill Commons,36.7601474,-76.0081771,Pier 1 Imports,36.761201,-76.01049599999999,Furniture / Home Store
Red Mill Commons,36.7601474,-76.0081771,AT&T,36.7558724571788,-76.00752026917996,Mobile Phone Shop
Red Mill Commons,36.7601474,-76.0081771,Starbucks,36.76218767,-76.01055781,Coffee Shop
Red Mill Commons,36.7601474,-76.0081771,Starbucks,36.755722736434464,-76.00996532701332,Coffee Shop
Red Mill Commons,36.7601474,-76.0081771,Back Bay Gourmet,36.754342849922516,-76.00936223665622,Deli / Bodega
Red Mill Commons,36.7601474,-76.0081771,HomeGoods,36.7546148740446,-76.0098024318771,Department Store
Red Mill Commons,36.7601474,-76.0081771,Once Upon A Child,36.754009,-76.009857,Kids Store
Red Mill Commons,36.7601474,-76.0081771,OfficeMax,36.753986,-76.009928,Paper / Office Supplies Store
Red Mill Commons,36.7601474,-76.0081771,Tire Choice Auto Service Centers,36.760049,-76.003725,Auto Workshop
Red Mill Commons,36.7601474,-76.0081771,Bikram Hot Yoga,36.76075145694363,-76.00327778801133,Yoga Studio
Red Mill Commons,36.7601474,-76.0081771,Rita's,36.76059165067901,-76.0030458053673,Ice Cream Shop
Red Mill Commons,36.7601474,-76.0081771,Outer Banks Seafood Company,36.76076889038086,-76.00306701660156,Seafood Restaurant
Red Mill Commons,36.7601474,-76.0081771,Red Mill Park,36.76406475159398,-76.00360510888326,Park
Red Mill Commons,36.7601474,-76.0081771,Changing Lives Martial Arts Red Mill Commons,36.7540906,-76.0097081,Martial Arts School
Red Mill Commons,36.7601474,-76.0081771,Kp Nails Plus,36.754009,-76.009857,Spa
Sandbridge,36.7239073,-75.9390662,Back Bay,36.72448890495199,-75.93960201339172,Beach
Sandbridge,36.7239073,-75.9390662,Absolut Paradise,36.723431,-75.936309,Bar
Sandbridge,36.7239073,-75.9390662,Aquadesiac,36.723027,-75.93569699999999,Resort
Sandbridge,36.7239073,-75.9390662,Rock Lane Dune Sandbridge,36.725739000000004,-75.93621,Beach
Sandbridge,36.7239073,-75.9390662,Atlantic Resort,36.726135,-75.936213,Speakeasy
Sandbridge,36.7239073,-75.9390662,The Crabby Pelican,36.726749,-75.936536,Beach
Sandbridge,36.7239073,-75.9390662,On The Dock,36.72044001502288,-75.93840557335263,Harbor / Marina
Sandbridge,36.7239073,-75.9390662,Beach & Ocean,36.72706992805089,-75.9366590927604,Beach
Sandbridge,36.7239073,-75.9390662,Vista Royal,36.72807693481445,-75.93714904785156,Resort
Sandbridge,36.7239073,-75.9390662,Turtle Bay Resort,36.718676,-75.938552,Resort
Sandbridge,36.7239073,-75.9390662,Tres Palmas,36.719617,-75.934416,Resort
Sandbridge,36.7239073,-75.9390662,The Sun Seeker,36.719386,-75.934304,Travel & Transport
Sandbridge,36.7239073,-75.9390662,Miller Time,36.7307,-75.93979,Beach
Sandbridge,36.7239073,-75.9390662,When East Meets West,36.71849568878211,-75.93338721822619,Beach
Thalia,36.8434815,-76.12076789999998,Tijuana Flats,36.8435554,-76.1201435,Burrito Place
Thalia,36.8434815,-76.12076789999998,Sweetwater Cuisine,36.84418157953644,-76.11895699499675,American Restaurant
Thalia,36.8434815,-76.12076789999998,Hookah's,36.843994,-76.12239,Hookah Bar
Thalia,36.8434815,-76.12076789999998,Hair of the Dog,36.84297449258592,-76.11455886509208,American Restaurant
Thalia,36.8434815,-76.12076789999998,Gus and George's Spaghetti and Steak House,36.8439154,-76.1218813,American Restaurant
Thalia,36.8434815,-76.12076789999998,Grape & Gourmet,36.84262694348424,-76.11368928842431,Wine Shop
Thalia,36.8434815,-76.12076789999998,The Route 58 Delicatessen,36.8423528061866,-76.1129133132614,Deli / Bodega
Thalia,36.8434815,-76.12076789999998,Emerson's Cigars,36.84295465195941,-76.12889182084659,Smoke Shop
Thalia,36.8434815,-76.12076789999998,FedEx Office Print & Ship Center,36.8437404,-76.1202044,Shipping Store
Thalia,36.8434815,-76.12076789999998,Bangkok Garden,36.8429835,-76.1140345,Restaurant
Thalia,36.8434815,-76.12076789999998,PetSmart,36.8423,-76.1282152,Pet Store
Thalia,36.8434815,-76.12076789999998,Fleet Feet,36.841057847569644,-76.11565516478808,Shoe Store
Thalia,36.8434815,-76.12076789999998,Azar's Natural Foods,36.83925143357824,-76.11385160252205,Mediterranean Restaurant
Thalia,36.8434815,-76.12076789999998,Chili's Grill & Bar,36.84155716,-76.11536572,Tex-Mex Restaurant
Thalia,36.8434815,-76.12076789999998,Jason's Deli,36.83795358592299,-76.12027079415603,Food Truck
Thalia,36.8434815,-76.12076789999998,GameStop,36.840501,-76.11426999999999,Video Game Store
Thalia,36.8434815,-76.12076789999998,Reginella's Italian Ristorante & Pizzeria,36.842108413002265,-76.11198469014177,Italian Restaurant
Thalia,36.8434815,-76.12076789999998,Jersey Mike's Subs,36.843867,-76.120448,Sandwich Place
Thalia,36.8434815,-76.12076789999998,Massage Envy,36.8426041,-76.112847,Spa
Thalia,36.8434815,-76.12076789999998,Applebee's Grill + Bar,36.8423293,-76.1143728,American Restaurant
Thalia,36.8434815,-76.12076789999998,Massage Envy,36.842463247327274,-76.11295979430064,Massage Studio
Thalia,36.8434815,-76.12076789999998,Tropical Smoothie Cafe,36.84040221989318,-76.11441497668648,Smoothie Shop
Thalia,36.8434815,-76.12076789999998,SUBWAY,36.842967910656924,-76.11373977584759,Sandwich Place
Thalia,36.8434815,-76.12076789999998,The Skinny Dip Frozen Yogurt Bar,36.84295653352955,-76.12748623738327,Frozen Yogurt Shop
Thalia,36.8434815,-76.12076789999998,Batteries Plus Bulbs,36.843868,-76.123285,Lighting Store
Thalia,36.8434815,-76.12076789999998,Tuesday Morning,36.84246063232422,-76.12787628173828,Discount Store
Thalia,36.8434815,-76.12076789999998,Great Clips,36.84265356093589,-76.12753847296273,Salon / Barbershop
Thalia,36.8434815,-76.12076789999998,The UPS Store,36.840501,-76.11426999999999,Shipping Store
Thalia,36.8434815,-76.12076789999998,Harolds,36.8431774639858,-76.12920089540881,American Restaurant
Thalia,36.8434815,-76.12076789999998,Sally Beauty,36.842814000000004,-76.113106,Cosmetics Shop
Thalia,36.8434815,-76.12076789999998,Hobby Town USA,36.842888559923466,-76.11389589761241,Hobby Shop
Thalia,36.8434815,-76.12076789999998,7-Eleven,36.8380364,-76.116358,Convenience Store
Thalia,36.8434815,-76.12076789999998,ALDI,36.84413753509756,-76.11985916071319,Grocery Store
Thalia,36.8434815,-76.12076789999998,Pie•O•Neer Pizza Bar,36.843825,-76.120334,Pizza Place
Thalia,36.8434815,-76.12076789999998,Verizon,36.84195897571459,-76.11312970519072,Mobile Phone Shop
Thalia,36.8434815,-76.12076789999998,IHOP,36.842788,-76.126956,Breakfast Spot
Thalia,36.8434815,-76.12076789999998,Lowenthal,36.842029,-76.11636999999999,Boutique
Thalia,36.8434815,-76.12076789999998,Angel Nails & Spa,36.841302,-76.115433,Nail Salon
Thalia,36.8434815,-76.12076789999998,Golf Galaxy,36.84305769920945,-76.11468881080712,Sporting Goods Shop
Thalia,36.8434815,-76.12076789999998,Hallmark,36.84291681627332,-76.12762629864064,Gift Shop
Thalia,36.8434815,-76.12076789999998,Planet Fitness,36.8407096862793,-76.1143798828125,Gym / Fitness Center
Thalia,36.8434815,-76.12076789999998,Norfolk Florist,36.84071,-76.11438,Flower Shop
Thalia,36.8434815,-76.12076789999998,Andrew Miller Optometry,36.84261703491211,-76.11339569091797,Optical Shop
Thalia,36.8434815,-76.12076789999998,Cartridge World,36.840501,-76.11426999999999,Paper / Office Supplies Store
Thalia,36.8434815,-76.12076789999998,Cookies By Design,36.840501,-76.11426999999999,Bakery
Thalia,36.8434815,-76.12076789999998,Loehmann's Plaza,36.84196257149491,-76.11349779756146,Shopping Plaza
Thalia,36.8434815,-76.12076789999998,"John E. Sirine & Associates, LTD",36.83732979687461,-76.12262338399886,Construction & Landscaping
Thalia,36.8434815,-76.12076789999998,Golden Wok,36.837771055534375,-76.11654077958381,Chinese Restaurant
Thalia,36.8434815,-76.12076789999998,Starz,36.83866172482597,-76.11502492240612,Pub
Thalia,36.8434815,-76.12076789999998,La Yaroa Tropical Restaurant,36.837507,-76.116907,Caribbean Restaurant
Thoroughgood,36.8918143,-76.12910169999998,Bayside Recreation Center,36.89848141525651,-76.12641803713682,Gym
Thoroughgood,36.8918143,-76.12910169999998,Tinkham's Rat Palace,36.89279073669282,-76.12891210610384,Asian Restaurant
Thoroughgood,36.8918143,-76.12910169999998,Thoroughgood Neighborhood,36.88622514236556,-76.12630245844932,Housing Development
Thoroughgood,36.8918143,-76.12910169999998,Church Point Longboard Loop,36.897946,-76.125478,Skate Park
Thoroughgood,36.8918143,-76.12910169999998,HVAC Warehouse Virginia,36.8919343,-76.120199,Home Service
